seed,prior_name,coordinate,is_active,theta_true_j,map_mean_j,posterior_sd_j,radius,log_prior_mass,log_post_mass,prior_mass,post_mass,log_mass_ratio,mass_ratio,hessian_condition_number,hessian_status,optimisation_status,hessian_device,covariance_device,linear_algebra_fallback,device_used,cuda_available,gpu_name
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.008886238162743407,-4.337916148438822,-3.673620902935497,0.013063722717911657,0.025384388930681227,0.6642952455033249,1.9431206156784633,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.012295426265956215,-4.013256787215553,-3.3405124599841267,0.01807443469011117,0.035418802351154875,0.6727443272314266,1.9596077530730798,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.017012542798525893,-3.6886560956574272,-3.0000710742047385,0.02500558458507166,0.049783529917321205,0.6885850214526887,1.9908964634660844,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.023539371975499858,-3.3641676740923123,-2.6464291010133283,0.034590794954465216,0.0709039523902994,0.717738573078984,2.0497925093550537,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.03257020655659783,-3.039894000921431,-2.2702970100014137,0.047839960217149445,0.10328149988873549,0.7695969909200171,2.158896023741082,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.045065703377454774,-2.7160307628757128,-1.8596393941320888,0.06613674655770213,0.15572877695476708,0.856391368743624,2.354648286469593,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.062355073412739125,-2.392950751054451,-1.405873002859961,0.09135970600581896,0.24515294378498698,0.9870777481944899,2.6833814873416135,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.08627747685955875,-2.0713609521726926,-0.9205812521428365,0.12601416569834176,0.39828746834551787,1.150779700029856,3.160656313028774,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.11937766417144358,-1.7525906595945444,-0.46038510443565617,0.17332433695671356,0.6310405821802706,1.2922055551588882,3.6408077091785915,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.16517667439704584,-1.439098682207253,-0.13290114251939614,0.23714140215248503,0.8755516426601478,1.3061975396878567,3.692107893066925,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.22854638641349884,-1.135294503124859,-0.011210249709948791,0.32132747545269763,0.9888523509977777,1.12408425341491,3.0773974419854606,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,1,False,0.0,0.10064410425382657,0.05596741385181925,0.31622776601683794,-0.84863998226481,-5.859227008773602e-05,0.42799661929935884,0.9999414094464057,0.8485813899947222,2.3363301585964273,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,1e-06,-13.43010504646998,-11.433740916052875,1.4702103877883787e-06,1.0824040601364634e-05,1.9963641304171045,7.362239235465557,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,1.383648068032461e-06,-13.10538150772072,-11.10901737732881,2.0342537626518045e-06,1.497666286591123e-05,1.9963641303919104,7.3622392352800725,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,1.9144819761699575e-06,-12.780657968969628,-10.784293838607491,2.8146912885683257e-06,2.0722430639281775e-05,1.996364130362137,7.362239235060873,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,2.6489692876105295e-06,-12.455934430204444,-10.459570299935717,3.894542163572799e-06,2.8672551116576226e-05,1.9963641302687272,7.362239234373169,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,3.665241237079626e-06,-12.131210891444363,-10.134846761338084,5.388675740522762e-06,3.9672719951746815e-05,1.9963641301062793,7.362239233177188,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,5.071403956558132e-06,-11.806487352719008,-9.810123222882407,7.456030777402413e-06,5.489308229836522e-05,1.9963641298366017,7.362239231191757,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,7.017038286703823e-06,-11.481763813980795,-9.485399684704094,1.0316522580164343e-05,7.595270722663558e-05,1.9963641292767011,7.362239227069636,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,9.709111468707553e-06,-11.15704027526463,-9.160676147051522,1.4274436536295157e-05,0.00010509181650005322,1.9963641282131075,7.362239219239204,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,1.3433993325988988e-05,-10.832316736583287,-8.835952610406666,1.9750796534230673e-05,0.00014541008855940114,1.996364126176621,7.362239204246103,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,1.8587918911465637e-05,-10.50759319797675,-8.511229075694029,2.732815146261768e-05,0.00020119638729422068,1.9963641222827206,7.362239175578278,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,2.571913809059347e-05,-10.182869659500184,-8.18650554467852,3.781254396359948e-05,0.0002783849904200421,1.9963641148216649,7.362239120648201,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,3.558623573050966e-05,-9.858146121282799,-7.861782020740759,5.231925337446945e-05,0.0003851868484563004,1.9963641005420394,7.362239015518185,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,4.9238826317067415e-05,-9.533422583555602,-7.537058510352958,7.239143377803994e-05,0.0005329630235790994,1.9963640732026438,7.362238814239022,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,6.812920690579608e-05,-9.208699046772294,-7.212335025907654,0.00010016426729153449,0.0007374332178577634,1.9963640208646396,7.3622384289141465,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,9.426684551178853e-05,-8.883975511788783,-6.887611591127564,0.00013859209440104088,0.0010203479411006811,1.996363920661219,7.362237691192709,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.00013043213867190053,-8.559251980257045,-6.5628882514316444,0.000191762682277311,0.0014118021763919793,1.9963637288254006,7.362236278851952,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.00018047217668271703,-8.234528455330103,-6.238165093772027,0.00026533206118454513,0.001953436609361856,1.9963633615580765,7.362233574943631,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0002497099786006541,-7.909804943049904,-5.913442284618105,0.00036712618412526403,0.0027028668185506044,1.9963626584317993,7.362228398365565,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0003455107294592218,-7.585081454980948,-5.588720142672919,0.0005079734096415979,0.003739811227825776,1.9963613123080286,7.3622184879015835,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.00047806525330073803,-7.260358013264282,-5.26399927808953,0.0007028563586580433,0.005174568742480951,1.996358735174752,7.362199514507778,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0006614740641230146,-6.935634660287787,-4.939280859002876,0.0009725056620903113,0.007159745387815178,1.9963538012849114,7.362163190315997,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0009152473108773893,-6.6109114772027615,-4.614567121814126,0.0013456051019097028,0.009906470774043675,1.9963443553886355,7.36209364841458,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0012663801734674035,-6.286188619371373,-4.2898623481756015,0.0018618426318178785,0.013706811935181962,1.9963262711957714,7.361960512096993,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0017522244804127837,-5.961466384230666,-3.965174735609364,0.002576131602209642,0.018964722510548277,1.9962916486213018,7.361705626483344,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0024244620170823282,-5.636745341214191,-3.6405199795000636,0.0035644506184448733,0.026238696833419187,1.996225361714127,7.361217657958974,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.0033546021859540433,-5.3120265804765125,-3.3159281334154187,0.004931921646942184,0.036300341377546855,1.9960984470610939,7.360283470856283,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.004641588833612777,-4.987312189041906,-2.9914567527728537,0.00682398143704507,0.05021423369300949,1.9958554362690522,7.3584950598507675,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.006422325422229356,-4.66260616227059,-2.6672160934357856,0.009441823385146554,0.06944528564024541,1.9953900688348045,7.355071452564297,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.008886238162743407,-4.337916148438822,-2.34341748124036,0.013063722717911657,0.09599900220748371,1.994498667198462,7.34851805112639,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.012295426265956215,-4.013256787215553,-2.0204663667402567,0.01807443469011117,0.13259361340719766,1.9927904204752966,7.335975685023326,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.017012542798525893,-3.6886560956574272,-1.6991420350499413,0.02500558458507166,0.18284032736958142,1.989514060607486,7.311979719871742,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.023539371975499858,-3.3641676740923123,-1.380946691250643,0.034590794954465216,0.25134049854456797,1.9832209828416694,7.266109347166744,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.03257020655659783,-3.039894000921431,-1.0687877116382685,0.047839960217149445,0.3434245948042771,1.9711062892831623,7.178613720526629,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.045065703377454774,-2.7160307628757128,-0.7683060934260316,0.06613674655770213,0.4637980338329094,1.947724669449681,7.012713173428645,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.062355073412739125,-2.392950751054451,-0.4903340952812718,0.09135970600581896,0.6124217527837031,1.9026166557731792,6.70341203533094,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.08627747685955875,-2.0713609521726926,-0.2544806137970689,0.12601416569834176,0.7753190834381666,1.8168803383756238,6.152634341873592,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.11937766417144358,-1.7525906595945444,-0.08951786929001175,0.17332433695671356,0.9143719258011982,1.6630727903045326,5.275496458581899,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.16517667439704584,-1.439098682207253,-0.014404178236740268,0.23714140215248503,0.9856990656297882,1.4246945039705126,4.156587827696028,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.22854638641349884,-1.135294503124859,-0.0004625123540544183,0.32132747545269763,0.9995375945882964,1.1348319907708044,3.110650880943536,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,2,False,0.0,-0.041169313913991507,0.056557858252201165,0.31622776601683794,-0.84863998226481,-5.77323037770541e-07,0.42799661929935884,0.9999994226771289,0.8486394049417721,2.3364657045986785,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,1e-06,-13.43010504646998,-inf,1.4702103877883787e-06,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,1.383648068032461e-06,-13.10538150772072,-inf,2.0342537626518045e-06,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,1.9144819761699575e-06,-12.780657968969628,-inf,2.8146912885683257e-06,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,2.6489692876105295e-06,-12.455934430204444,-inf,3.894542163572799e-06,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,3.665241237079626e-06,-12.131210891444363,-inf,5.388675740522762e-06,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,5.071403956558132e-06,-11.806487352719008,-inf,7.456030777402413e-06,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,7.017038286703823e-06,-11.481763813980795,-inf,1.0316522580164343e-05,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,9.709111468707553e-06,-11.15704027526463,-inf,1.4274436536295157e-05,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,1.3433993325988988e-05,-10.832316736583287,-inf,1.9750796534230673e-05,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,1.8587918911465637e-05,-10.50759319797675,-inf,2.732815146261768e-05,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,2.571913809059347e-05,-10.182869659500184,-inf,3.781254396359948e-05,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,3.558623573050966e-05,-9.858146121282799,-inf,5.231925337446945e-05,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,4.9238826317067415e-05,-9.533422583555602,-inf,7.239143377803994e-05,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,6.812920690579608e-05,-9.208699046772294,-inf,0.00010016426729153449,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,9.426684551178853e-05,-8.883975511788783,-inf,0.00013859209440104088,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.00013043213867190053,-8.559251980257045,-inf,0.000191762682277311,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.00018047217668271703,-8.234528455330103,-inf,0.00026533206118454513,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0002497099786006541,-7.909804943049904,-inf,0.00036712618412526403,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0003455107294592218,-7.585081454980948,-inf,0.0005079734096415979,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.00047806525330073803,-7.260358013264282,-inf,0.0007028563586580433,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0006614740641230146,-6.935634660287787,-inf,0.0009725056620903113,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0009152473108773893,-6.6109114772027615,-inf,0.0013456051019097028,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0012663801734674035,-6.286188619371373,-inf,0.0018618426318178785,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0017522244804127837,-5.961466384230666,-inf,0.002576131602209642,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0024244620170823282,-5.636745341214191,-inf,0.0035644506184448733,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.0033546021859540433,-5.3120265804765125,-inf,0.004931921646942184,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.004641588833612777,-4.987312189041906,-inf,0.00682398143704507,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.006422325422229356,-4.66260616227059,-inf,0.009441823385146554,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.008886238162743407,-4.337916148438822,-inf,0.013063722717911657,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.012295426265956215,-4.013256787215553,-inf,0.01807443469011117,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.017012542798525893,-3.6886560956574272,-inf,0.02500558458507166,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.023539371975499858,-3.3641676740923123,-inf,0.034590794954465216,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.03257020655659783,-3.039894000921431,-inf,0.047839960217149445,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.045065703377454774,-2.7160307628757128,-inf,0.06613674655770213,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.062355073412739125,-2.392950751054451,-inf,0.09135970600581896,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.08627747685955875,-2.0713609521726926,-inf,0.12601416569834176,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.11937766417144358,-1.7525906595945444,-inf,0.17332433695671356,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.16517667439704584,-1.439098682207253,-inf,0.23714140215248503,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.22854638641349884,-1.135294503124859,-inf,0.32132747545269763,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,3,True,-1.9461633176947815,-1.9617612503875934,0.0564991388554643,0.31622776601683794,-0.84863998226481,-inf,0.42799661929935884,0.0,,0.0,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,1e-06,-13.43010504646998,-11.10516075518474,1.4702103877883787e-06,1.5034533716838113e-05,2.32494429128524,10.226110386455913,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,1.383648068032461e-06,-13.10538150772072,-10.780437216483543,2.0342537626518045e-06,2.0802503529940808e-05,2.324944291237177,10.226110385964416,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,1.9144819761699575e-06,-12.780657968969628,-10.455713677829676,2.8146912885683257e-06,2.8783343816513653e-05,2.3249442911399516,10.226110384970179,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,2.6489692876105295e-06,-12.455934430204444,-10.130990139273907,3.894542163572799e-06,3.9826018055275876e-05,2.324944290930537,10.226110382828681,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,3.665241237079626e-06,-12.131210891444363,-9.80626660089425,5.388675740522762e-06,5.5105192918893475e-05,2.3249442905501123,10.226110378938417,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,5.071403956558132e-06,-11.806487352719008,-9.481543062867937,7.456030777402413e-06,7.624619366517988e-05,2.3249442898510715,10.226110371789948,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,7.017038286703823e-06,-11.481763813980795,-9.156819525502565,1.0316522580164343e-05,0.00010549789841299192,2.32494428847823,10.226110357751121,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,9.709111468707553e-06,-11.15704027526463,-8.832095989411872,1.4274436536295157e-05,0.00014597196293162347,2.324944285852757,10.226110330902742,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,1.3433993325988988e-05,-10.832316736583287,-8.507372455757263,1.9750796534230673e-05,0.0002019738234669859,2.324944280826024,10.226110279498819,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,1.8587918911465637e-05,-10.50759319797675,-8.182648926765946,2.732815146261768e-05,0.00027946068790449914,2.3249442712108035,10.226110181172512,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,2.571913809059347e-05,-10.182869659500184,-7.857925406705007,3.781254396359948e-05,0.00038667523368133124,2.324944252795177,10.22610999285229,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,3.558623573050966e-05,-9.858146121282799,-7.5332019037397,5.231925337446945e-05,0.0005350224208905802,2.3249442175430985,10.226109632360663,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,4.9238826317067415e-05,-9.533422583555602,-7.208478433503485,7.239143377803994e-05,0.0007402826882956063,2.324944150052117,10.226108942190509,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,6.812920690579608e-05,-9.208699046772294,-6.883755025927245,0.00010016426729153449,0.00102429057709233,2.3249440208450487,10.226107620905038,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,9.426684551178853e-05,-8.883975511788783,-6.559031738312364,0.00013859209440104088,0.0014172573221666296,2.324943773476419,10.226105091287124,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,0.00013043213867190053,-8.559251980257045,-6.234308680360945,0.000191762682277311,0.0019609844128710414,2.3249432998961,10.22610024840616,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
1,student_t,4,False,0.0,-0.007104793311315117,0.05258798739675202,0.00018047217668271703,-8.234528455330103,-5.909586062095592,0.00026533206118454513,0.0027133097967345097,2.3249423932345117,10.226090976798067,6.547665527395308,positive_definite,converged,cpu,cpu,none,cpu,False,
