seed,dimension,epsilon,tau,family,objective,step,loss,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2600,2.8600827912031934,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2700,2.871307613642632,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2800,2.792580987798196,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,2900,2.8340439279808267,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3000,2.787032976022393,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3100,2.8333903447498425,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3200,2.834870925146286,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3300,2.8022643785484402,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3400,2.807086331378038,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3500,2.8274859350096158,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3600,2.8085928250707144,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,3700,2.8092124771394005,cpu,False,,cpu,cpu,65536,0.0,0.0
