seed,dimension,epsilon,tau,family,objective,learned_means,learned_scales,learned_weights,learned_weight_component_2,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
4,10,0.05,0.05,diagonal_gaussian,inclusive_kl,"[1.4257751646884607,1.440347219011884,1.426023957306423,1.4295582240061446,1.4264048339275397,1.4300729866813107,1.425681848644718,1.4308393826494539,1.4376097067564457,1.427690374186111]","[1.0339176619032986,1.0278931275904049,1.0279728129811356,1.0217051505691936,1.027303798747874,1.034661126760734,1.013284797997087,1.0333724095029977,1.0199142380615043,1.0210506248977278]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.4950628762484557,1.5102912378502817,1.49524073891712,1.498987087734476,1.495716121094393,1.499487175138506,1.49487793285542,1.5003645101776868,1.5072175560570675,1.4965421678146833],[0.0016123693508910252,-0.006122312681020887,-0.003164008005337684,0.0016101797889737182,0.0037889543094913733,-0.003832835034082126,-0.007828702831084193,-0.0017164958337994832,0.00011916188626974033,0.006883513744689403]]","[[1.0080160830199085,1.0013519051003967,1.0018360369201713,0.9961055857184068,1.0014428872314325,1.009218415233912,0.9868552816982846,1.0072698652114758,0.9927160619537803,0.9948544080249412],[0.04940789733248167,0.05015159422765805,0.05089055787737967,0.050340106029000097,0.050195179432530504,0.05066314579621998,0.04943069018881733,0.0505447948587215,0.051235966334604074,0.0492043009930438]]","[0.9512264265273133,0.04877357347268669]",0.04877357347268669,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.05,0.1,diagonal_gaussian,exclusive_kl,"[1.5013621403188948,1.5110935721900438,1.4958319393017976,1.5037435534635732,1.498014778028298,1.5047233449221744,1.502093819087676,1.5083505122916456,1.503988023630266,1.5042445178877397]","[0.9981406261482899,0.9999209524864479,0.9937863567936521,0.9970433687068727,0.9997039230040523,0.996533438455641,1.0067807960865571,1.0002653157146701,0.9993356358593484,1.0064281089468314]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4943720031976924,1.4957093478918289,1.4967992390939975,1.5033682893727627,1.494475166393304,1.4990996895102158,1.497811790494134,1.491745286423056,1.4873352349274582,1.5050152206045653],[-0.0030494073059258117,-0.0016005312960116673,0.0015586635126261517,0.0004419556033625592,0.0016253957591243714,-0.0009144457391197305,-0.0012230451327936453,-5.754055871519445e-05,-0.0033260790128673656,0.0009201519687129374]]","[[1.000971302711359,0.9953299873685519,1.0012926852703632,0.9936962305705279,0.994603104201726,1.0065340749572287,1.001714647467138,1.01052515909589,1.0048862096501963,0.9970296860143419],[0.09958300852881864,0.09967662902413456,0.09968822618042614,0.10033702116308825,0.0989725812711262,0.0986848941744437,0.10080415419063449,0.09938686466240755,0.10093801873067278,0.09980107324428816]]","[0.9500564918375811,0.04994350816241883]",0.04994350816241883,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.05,0.1,diagonal_gaussian,inclusive_kl,"[1.4257531181571397,1.440373143040715,1.425990216128811,1.4296013814559747,1.42651430306949,1.430156489448187,1.425561186299438,1.4308341143759695,1.4376850436702093,1.427781003646362]","[1.034106161579523,1.028020045830679,1.028189221221824,1.0218236892039934,1.027306785066725,1.0347244391146744,1.013608114287461,1.033535417522553,1.0199900475087225,1.0211161150970927]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.4950628762215548,1.5102912378295352,1.4952407388513598,1.4989870877131193,1.4957161210676415,1.4994871751183765,1.494877932822752,1.5003645101638199,1.5072175560368002,1.4965421678342437],[-0.0015378983982542763,-0.0019479590782037013,-0.002342424942005055,-0.0028435215341144245,0.00548289154505998,0.0038361386203214316,-0.005136916371183862,-0.003343704350124111,-0.0022524425757450475,0.006793174409908324]]","[[1.0080160830187754,1.001351905115337,1.0018360369336319,0.9961055856842087,1.0014428872365395,1.0092184152393322,0.9868552816982329,1.0072698652114223,0.9927160619615955,0.9948544080319706],[0.09871287821538985,0.10039547800863047,0.1016113124993528,0.10071782427366738,0.10028500248326325,0.10124185572833075,0.09884239119313964,0.10084319929748427,0.10231292087163078,0.09824091170530311]]","[0.9512264265385304,0.0487735734614696]",0.0487735734614696,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.05,diagonal_gaussian,exclusive_kl,"[1.5013621403188948,1.5110935721900438,1.4958319393017976,1.5037435534635732,1.498014778028298,1.5047233449221744,1.502093819087676,1.5083505122916456,1.503988023630266,1.5042445178877397]","[0.9981406261482899,0.9999209524864479,0.9937863567936521,0.9970433687068727,0.9997039230040523,0.996533438455641,1.0067807960865571,1.0002653157146701,0.9993356358593484,1.0064281089468314]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4943703715153236,1.4957058300068404,1.4968005788774972,1.5033678451037913,1.4944754020641364,1.4990978269043245,1.497811568287138,1.4917458558419339,1.4873355307409384,1.5050187152888834],[0.0006879208262368151,0.0016362622515910265,-0.0002158695590871766,0.0011934219001285067,-0.0016318708969711995,-0.0023694671574523178,0.00019128037815895722,-0.00017703602539140094,-0.0008988395490877103,1.2701236492137667e-05]]","[[1.0009706256341695,0.9953289688066992,1.0012923766239767,0.9936957428832688,0.9946044108492421,1.0065337184665082,1.0017135148770426,1.0105253146006385,1.004886360198877,0.9970315227732924],[0.04979198029249736,0.04981913277509394,0.049840939469052256,0.05017179853617614,0.049490270478347594,0.049340157633994804,0.050413432923803174,0.04970327113135035,0.05047259735747438,0.04988469341225977]]","[0.9004727821641385,0.09952721783586155]",0.09952721783586155,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.05,diagonal_gaussian,inclusive_kl,"[1.3478959222927596,1.3494755903290576,1.35026156634284,1.3494748576490259,1.3509384747247415,1.3559946303101391,1.3606573098164394,1.3636852904113512,1.3567639323190674,1.3529177359287694]","[1.0481642263984021,1.0469155400860055,1.0449332786956003,1.0524723346845022,1.0471148535370094,1.0547805654790101,1.0387461958828164,1.0540212045687674,1.0471144589894714,1.0395800028030575]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.4931562018226172,1.4949141030790265,1.4958342317019664,1.494545943323332,1.4963505807744881,1.5020916574670993,1.5071217330403788,1.5106874089339317,1.5031548085154147,1.4986353778878019],[0.002383221374803648,-0.0012784272054379372,0.005416550515851422,-0.0028082100662521134,-0.0005553755354876141,0.0001870974971770222,0.0043148040004530935,0.0015270232079025907,-0.0008867848560862821,0.007279248308125697]]","[[0.9999998829096003,0.9996355613103349,0.9959953724984332,1.005620330854244,0.9975771610029666,1.0068771339028166,0.9869171157390747,1.0027961521972522,0.9975345103652976,0.990544211889928],[0.04968493795291104,0.050310095831319186,0.04962887627081152,0.05011546204174628,0.051156759751212914,0.04933545763060744,0.04990146733369413,0.04999547456737287,0.05056084883659629,0.050676209598631825]]","[0.903457409214012,0.09654259078598798]",0.09654259078598798,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.1,diagonal_gaussian,exclusive_kl,"[1.5013621403188948,1.5110935721900438,1.4958319393017976,1.5037435534635732,1.498014778028298,1.5047233449221744,1.502093819087676,1.5083505122916456,1.503988023630266,1.5042445178877397]","[0.9981406261482899,0.9999209524864479,0.9937863567936521,0.9970433687068727,0.9997039230040523,0.996533438455641,1.0067807960865571,1.0002653157146701,0.9993356358593484,1.0064281089468314]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4943694785287382,1.4957058466665465,1.496797793500406,1.5033681117425681,1.494474359968157,1.4990997656889307,1.4978132886061846,1.4917447241968227,1.4873364305213637,1.505020202264742],[-0.003046051178936093,-0.0015946736392854182,0.001565760791519983,0.0004461731229112783,0.0016342558200054167,-0.0009188664523961919,-0.0012327492679475704,-5.880009947817194e-05,-0.0033253375903825578,0.0009266246627129593]]","[[1.0009709826146789,0.9953287894503239,1.0012906551596272,0.9936955502846876,0.9946043207683665,1.0065357436364073,1.0017141675195769,1.0105253748291072,1.0048863414214324,0.9970314956370491],[0.09958043156883942,0.09967490477884527,0.09968707844970505,0.10033630031527606,0.09897169612309556,0.09868239861615116,0.10080464543862416,0.09939048104183566,0.10094187932462483,0.09980031740592935]]","[0.9001105032590445,0.09988949674095549]",0.09988949674095549,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.1,diagonal_gaussian,inclusive_kl,"[1.3478541100772792,1.3494626860132852,1.3501642693379514,1.34953600044264,1.3509459903065586,1.3560707916106942,1.3608064164312084,1.3636895483211544,1.3567475321743998,1.3529993039775783]","[1.0485654343223938,1.0472768547614442,1.045395741354098,1.0527805275459794,1.0474737575584503,1.0550092473860861,1.0388785685703856,1.05436585655793,1.0475132433117866,1.0398432658811878]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.4931562017608067,1.494914102982273,1.4958342316807482,1.4945459432637238,1.4963505807534792,1.5020916574194199,1.5071217330132085,1.5106874088932754,1.50315480839522,1.4986353778587358],[-9.777910229967073e-05,0.00558484040099655,0.002330235927205884,0.00298995703847354,-0.0017393878813867802,-0.001239455741264382,0.009129813195222268,-0.004815826379236673,-0.0018147121110913297,0.0026793570563679826]]","[[0.9999998829358815,0.9996355613518317,0.9959953725093165,1.0056203308617822,0.9975771610240199,1.0068771339285052,0.9869171157504683,1.002796152235777,0.9975345103701716,0.9905442118887274],[0.09928722030098144,0.10062412285514948,0.0992098075922964,0.10028234056143208,0.10217932010609422,0.09861037312187756,0.09978824833112747,0.10003314212656844,0.10102135020115857,0.10126891320989813]]","[0.9034574092630977,0.09654259073690231]",0.09654259073690231,cpu,False,,cpu,cpu,65536,0.0,0.0
