seed,dimension,epsilon,tau,family,objective,radius,q_inside_count,q_total_count,q_mass_reliability,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
2,2,0.05,0.05,diagonal_gaussian,inclusive_kl,0.14142135623730953,361,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.03535533905932738,2828,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.05303300858899108,5522,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.07071067811865477,8173,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.10606601717798216,11737,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.14142135623730953,13055,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,exclusive_kl,0.07071067811865477,76,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,exclusive_kl,0.10606601717798216,166,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,exclusive_kl,0.14142135623730953,292,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,exclusive_kl,0.2121320343559643,676,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,exclusive_kl,0.28284271247461906,1205,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.07071067811865477,2901,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.10606601717798216,5687,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.14142135623730953,8411,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2121320343559643,12135,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.28284271247461906,13768,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,inclusive_kl,0.07071067811865477,91,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,inclusive_kl,0.10606601717798216,206,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,inclusive_kl,0.14142135623730953,361,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,inclusive_kl,0.2121320343559643,834,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian,inclusive_kl,0.28284271247461906,1489,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.07071067811865477,2901,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.10606601717798216,5673,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.14142135623730953,8417,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2121320343559643,12239,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.28284271247461906,13922,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,exclusive_kl,0.03535533905932738,21,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,exclusive_kl,0.05303300858899108,41,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,exclusive_kl,0.07071067811865477,72,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,exclusive_kl,0.10606601717798216,162,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,exclusive_kl,0.14142135623730953,293,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.03535533905932738,5847,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.05303300858899108,11361,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.07071067811865477,16661,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.10606601717798216,23584,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.14142135623730953,25959,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,inclusive_kl,0.03535533905932738,27,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,inclusive_kl,0.05303300858899108,67,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,inclusive_kl,0.07071067811865477,115,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,inclusive_kl,0.10606601717798216,257,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian,inclusive_kl,0.14142135623730953,461,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.03535533905932738,5719,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.05303300858899108,11107,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.07071067811865477,16297,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.10606601717798216,23066,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.14142135623730953,25364,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,exclusive_kl,0.07071067811865477,72,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,exclusive_kl,0.10606601717798216,174,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,exclusive_kl,0.14142135623730953,302,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,exclusive_kl,0.2121320343559643,688,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,exclusive_kl,0.28284271247461906,1241,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.07071067811865477,5915,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.10606601717798216,11512,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.14142135623730953,16974,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2121320343559643,24176,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.28284271247461906,26958,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,inclusive_kl,0.07071067811865477,118,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,inclusive_kl,0.10606601717798216,256,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,inclusive_kl,0.14142135623730953,460,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,inclusive_kl,0.2121320343559643,1038,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian,inclusive_kl,0.28284271247461906,1864,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.07071067811865477,5758,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.10606601717798216,11234,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.14142135623730953,16520,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2121320343559643,23578,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.28284271247461906,26248,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.0790569415042095,21,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.11858541225631425,415,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,1441,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,2566,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,2598,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.0790569415042095,18,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.11858541225631425,386,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,1332,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,2479,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,2510,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,exclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,22,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,417,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,1438,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.474341649025257,2573,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.632455532033676,2604,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian,inclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,18,262144,weak,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,396,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,1368,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.474341649025257,2481,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.632455532033676,2510,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.0790569415042095,115,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.11858541225631425,2010,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,7300,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,12860,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,13032,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.0790569415042095,101,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.11858541225631425,1905,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,7027,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,12677,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,12863,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,exclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,117,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,2010,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,7317,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.474341649025257,12903,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.632455532033676,13070,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian,inclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,99,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,1927,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,7072,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.474341649025257,12687,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,0.632455532033676,12863,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.0790569415042095,219,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.11858541225631425,3996,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,14530,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,25694,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,26032,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.0790569415042095,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.11858541225631425,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.0790569415042095,205,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.11858541225631425,3755,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.158113883008419,13937,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.2371708245126285,25311,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,0.316227766016838,25700,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.474341649025257,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,exclusive_kl,0.632455532033676,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.158113883008419,219,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.2371708245126285,4011,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.316227766016838,14608,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.474341649025257,25815,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,0.632455532033676,26149,262144,reliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.158113883008419,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.2371708245126285,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
2,10,0.1,0.1,diagonal_gaussian,inclusive_kl,0.316227766016838,0,262144,unreliable,cpu,False,,cpu,cpu,65536,0.0,0.0
